"Q1. Currently, do you allow personal devices in your classroom to be used by students for educational purposes on a daily basis? ","Q2. How important is the integration of technology to your everyday teaching practices?  (e.g., showing a YouTube video as an example, Google Classroom, Kahoot, etc.)",Q3. Does your school have a phone policy?,"Q4. Under your school’s phone policy, when are students allowed to use their phones at school? Select all that apply.",Q5. How does your school currently restrict access to phones? Select all that apply.,"Q6. Overall, how satisfied are you with your school's phone policy? ",Q7. How consistently do teachers and staff enforce your school's phone policy? Give your best guess. ,Q8. What percentage of your students are using their phone when they shouldn’t be? Give your best guess. ,"Q9. In your opinion, should your school's phone policy be more or less restrictive than it is now?",Q10. What challenges have you faced with implementing and/or enforcing the phone policy? ,Q11. Do you have any suggestions for overcoming those barriers?,Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Seem interested in school],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Maintain positive and respectful relationships with each other],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Seem to care about grades],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Have good attendance],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Participate in class discussions/activities],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Need external disciplinary policies to behave],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Are respectful to staff],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Persist when tasks are challenging],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Demonstrate appropriate effort for task],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Are self-motivated],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [I share warm relationships with my students.],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [My students and I always seem to be struggling with each other.],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [Dealing with my students drains my energy.],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [My students' feelings toward me can be unpredictable or can change suddenly.],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [My interactions with my students make me feel effective and confident.],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [My students seem to feel secure with me.],Q14. Please indicate how often these behaviors occur from a significant number of your students. [Have difficulty staying on task],Q14. Please indicate how often these behaviors occur from a significant number of your students. [Yell or scream],Q14. Please indicate how often these behaviors occur from a significant number of your students. [Are easily distracted],Q14. Please indicate how often these behaviors occur from a significant number of your students. [Fail to finish tasks or projects],Q14. Please indicate how often these behaviors occur from a significant number of your students. [Act defiant when told to do something],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Adults who work in this school care about the students.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Teachers care about their students.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Students are friendly with each other.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Students care about each other.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Teachers show respect towards parents.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Teachers listen to the concerns of parents.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Students feel safe.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [The school rules are fair.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [This school makes it clear how students are expected to act.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Students know how they are expected to act.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I am satisfied with my co-workers’ competence.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I am satisfied with the behavior among my students.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I am satisfied with my parent interactions at my school.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I feel supported by my school’s  administration with respect to our phone policy.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I enjoy teaching.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I get frustrated during my time teaching in the classroom.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [Teaching often drains my energy.],Q17. Please rate the extent to which you agree with the following statements about your relationships with the administration at your school. [I feel supported by the administration at my school.],Q17. Please rate the extent to which you agree with the following statements about your relationships with the administration at your school. [I get along well with the administration at my school.],Q17. Please rate the extent to which you agree with the following statements about your relationships with the administration at your school. [I feel connected to the administration at my school.],"Q18. The following statements are about your overall experiences with the parents of your students. Please read each item and rate the degree to which you agree or disagree with the statement. [In general, I feel comfortable talking with my students' parents.]","Q18. The following statements are about your overall experiences with the parents of your students. Please read each item and rate the degree to which you agree or disagree with the statement. [In general, my students' parents feel comfortable talking with me.]","Q18. The following statements are about your overall experiences with the parents of your students. Please read each item and rate the degree to which you agree or disagree with the statement. [In general, I enjoy talking with my students' parents.]","Q18. The following statements are about your overall experiences with the parents of your students. Please read each item and rate the degree to which you agree or disagree with the statement. [In general, I have confidence in my students' parents.]","Q18. The following statements are about your overall experiences with the parents of your students. Please read each item and rate the degree to which you agree or disagree with the statement. [In general, parents think I am doing good things for their children.]",Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [not having support from the administrators at my school.],Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [not having support from colleagues at my school.],Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [having to manage student behaviors.],Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [having too much teaching work to do.],"Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [not having enough time to complete my teaching work (e.g., preparing, teaching the curricular content).]",Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [not being able to meet the diverse learning needs of my students.],Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [not doing a good job with my teaching.],Q20. Please rate how often you experience the following: [I feel emotionally drained from my work.],Q20. Please rate how often you experience the following: [I feel used up at the end of the workday.],Q20. Please rate how often you experience the following: [I feel fatigued when I get up in the morning and have to face another day on the job.],Q20. Please rate how often you experience the following: [Working with people all day is really a strain for me.],Q20. Please rate how often you experience the following: [I feel burned out from my work.],Q20. Please rate how often you experience the following: [I feel like I'm at the end of my rope.],Q21. What grade level(s) do you primarily teach? ,Q22. Area(s) taught: (Mark all that apply),Q23. At what academic level do you teach the majority of your classes?,"Q24. How many total years of experience do you have working in education (any role)?

Years: ",Q25. What is your gender?,Q26. With which racial/ethnic groups do you identify? You can select more than one.,"Q27. Please share any other major changes at this school within the past school year that might have affected student behavior or school climate (e.g., policy changes, large student turnover, etc.). ",Q28. Please share any other thoughts you have about your school's phone policy.,Q29. Is there anything else you want to share with us? ,"Q1. Overall, how would you say this new phone policy has changed your school?",Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students seem more focused in class.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students seem less distracted.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students have developed better social skills.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students have formed closer bonds with their peers.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students are being left out or excluded more.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students seem more anxious without their phones.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students have talked to more people during lunch or breaks.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students seem less pressured to check their phones.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [There have been fewer discipline problems at my school.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [There seems to be less social drama between students.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Academic outcomes have improved.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Class disruptions have declined.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Lack of smartphone access in class has impaired teaching.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Nothing has really changed for students.]
No,Somewhat,No,Each teacher/staff member decides,Each teacher collects students' phones and students get them back at the end of each class,20%,80%,60%,The policy should be much more restrictive,,"Dignissim consequat enim. Integer? Velit. Porttitor mattis accusamus rutrum nullam enim curabitur, scelerisque at.",Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Neutral; not sure,Neutral; not sure,Definitely does not apply,Applies somewhat,Definitely applies,Applies somewhat,Does not really apply,Often,Often,Often,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Agree,Strongly agree,Agree,Neither agree nor disagree,Never,Never,Never,Sometimes,Never,Sometimes,7,"Connections / Specials (e.g., Art, PE, Band, Music)",Remedial,6,Male,,,,,,Neither agree nor disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree
No,Very,No,Each teacher/staff member decides,Students keep their phones in their lockers (lockers only),30%,40%,40%,,,Mattis culpa non? Pretium mattis euismod elit eros. Purus. Vehicula. Nullam vehicula.,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neutral; not sure,Neutral; not sure,Definitely does not apply,Applies somewhat,Applies somewhat,Definitely applies,Does not really apply,Always,Always,Always,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Never,Never,Never,Often,Often,Rarely,8,Special Education,Regular,20,Female,,,,,,Strongly disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree
No,Very,No,Each teacher/staff member decides,No phones in building or on campus,100% (completely satisfied),90%,20%,The policy is just right,,Fermentum convallis dictumst praesent vitae nonummy malesuada augue nulla proin magnis.,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Does not really apply,Does not really apply,Applies somewhat,Definitely does not apply,Neutral; not sure,Definitely does not apply,Definitely applies,Never,Never,Never,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Agree,Strongly disagree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Never,Never,Never,Often,Sometimes,Sometimes,9,I prefer not to answer,Honors,38,Male,,,,,,Neither agree nor disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree
Yes,Not at all,Yes,During class,Students keep their phones on their person in a locked pouch (such as a Yondr),50%,30%,100% (all of them),The policy should be a little more restrictive,,"A, eu donec velit! Suspendisse accumsan eleifend natoque laoreet ab.",Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Applies somewhat,Applies somewhat,Definitely applies,Definitely applies,Does not really apply,Does not really apply,Neutral; not sure,Rarely,Rarely,Rarely,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat disagree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Agree,Neither agree nor disagree,Never,Never,Never,Always,Never,Sometimes,7,Other:,"Advanced Placement (AP), International Baccalaureate (IB), or Dual Credit",38,Female,,,,,,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree
No,Slightly,No,Each teacher/staff member decides,Students put their phones in a bag/container at the beginning of the school day,0% (not at all satisfied),0% (none of the time),0% (none),The policy should be a little more restrictive,,Bibendum donec pharetra proin sit. Felis gravida velit pellentesque per.,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,Neutral; not sure,Neutral; not sure,Applies somewhat,Definitely does not apply,Applies somewhat,Applies somewhat,Does not really apply,Sometimes,Sometimes,Sometimes,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat disagree,Agree,Disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Disagree,Strongly disagree,Agree,Disagree,Strongly disagree,Always,Always,Always,Always,Never,Sometimes,8,English Language Arts (ELA),Remedial,3,Male,,,,,,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree
Yes,Not at all,Yes,At lunchtime,No phones in building or on campus,70%,60%,30%,I prefer not to answer,,Placerat felis! Purus nullam? Aliquet augue odio gravida? Egestas magna sodales.,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Definitely does not apply,Definitely does not apply,Applies somewhat,Definitely does not apply,Definitely applies,Definitely does not apply,Definitely does not apply,Often,Often,Often,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,Agree,Disagree,Disagree,Agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,Always,Always,Always,Often,Always,Often,9,Math,Regular,20,Female,,,,,,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Neither agree nor disagree
Yes,Extremely,Yes,Other,Students keep their phones on their person in a locked pouch (such as a Yondr),20%,10%,70%,The policy should be a little less restrictive,,Ullamcorper. Iaculis consectetuer nulla pellentesque facilisis vestibulum dui integer sodales. Pretium.,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Neutral; not sure,Neutral; not sure,Neutral; not sure,Applies somewhat,Does not really apply,Does not really apply,Definitely does not apply,Never,Never,Never,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Neither agree nor disagree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Agree,Neither agree nor disagree,Disagree,Often,Often,Often,Always,Sometimes,Sometimes,10,Science,Honors,30,Male,,,,,,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree
No,Extremely,No,During class,Each teacher collects students' phones and students get them back at the end of each class,60%,0% (none of the time),20%,The policy should be much more restrictive,,"Sagittis lectus! Eu? Magnis mattis, accumsan. Vehicula accumsan vehicula etiam imperdiet rutrum.",Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Neutral; not sure,Neutral; not sure,Does not really apply,Does not really apply,Applies somewhat,Definitely does not apply,Applies somewhat,Rarely,Rarely,Rarely,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Disagree,Agree,Strongly disagree,Disagree,Strongly disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Never,Never,Never,Often,Sometimes,Always,11,Social Studies,"Advanced Placement (AP), International Baccalaureate (IB), or Dual Credit",24,Female,,,,,,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly disagree
Yes,Somewhat,Yes,Each teacher/staff member decides,"Students keep their phones, but phones must be out of sight ('no-show')",0% (not at all satisfied),20%,50% (half of the students),,,"Venenatis maecenas ipsum, aliquet! Praesent placerat tempora porta natoque nullam arcu quis.",Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Definitely applies,Definitely applies,Definitely applies,Neutral; not sure,Definitely applies,Applies somewhat,Definitely applies,Sometimes,Sometimes,Sometimes,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Agree,Agree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Agree,Disagree,Sometimes,Sometimes,Sometimes,Often,Rarely,Always,6,"Connections / Specials (e.g., Art, PE, Band, Music)",Remedial,3,Male,,,,,,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree
Yes,Very,Yes,Other,"Students keep their phones, but phones must be out of sight ('no-show')",100% (completely satisfied),100% (all of the time),30%,,,Tempus bibendum tortor wisi sed morbi blandit augue vel ipsum massa non sed.,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Applies somewhat,Applies somewhat,Applies somewhat,Neutral; not sure,Neutral; not sure,Does not really apply,Definitely applies,Often,Often,Often,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Never,Never,Never,Never,Often,Rarely,7,Special Education,Regular,29,Female,,,,,,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree
Yes,Extremely,Yes,At lunchtime,No phones in building or on campus,80%,80%,10%,The policy should be a little more restrictive,,"Rutrum? Tincidunt faucibus, sem vestibulum quis massa eu? Commodo blandit.",Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Definitely applies,Definitely applies,Definitely does not apply,Does not really apply,Neutral; not sure,Neutral; not sure,Applies somewhat,Always,Always,Always,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Agree,Neither agree nor disagree,Sometimes,Sometimes,Sometimes,Never,Often,Never,8,I prefer not to answer,Honors,22,Male,,,,,,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree
Yes,Extremely,Yes,Never (only before the first bell and after the last bell),Students keep their phones in their lockers (lockers only),100% (completely satisfied),60%,90%,The policy should be much less restrictive,,Temporibus diam non! Vel? Etiam auctor faucibus metus. Luctus tempus. Massa pede volutpat.,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Neutral; not sure,Neutral; not sure,Applies somewhat,Definitely does not apply,Neutral; not sure,Definitely applies,Neutral; not sure,Never,Never,Never,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Often,Often,Often,Often,Rarely,Rarely,9,Other:,"Advanced Placement (AP), International Baccalaureate (IB), or Dual Credit",36,Female,,,,,,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree
No,Extremely,No,Never (only before the first bell and after the last bell),Each teacher collects students' phones and students get them back at the end of each class,70%,60%,40%,The policy should be much less restrictive,,"Fermentum etiam viverra ultricies tempor sollicitudin, arcu proin consequat tempus tellus venenatis accumsan.",Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Does not really apply,Does not really apply,Does not really apply,Applies somewhat,Does not really apply,Neutral; not sure,Definitely does not apply,Rarely,Rarely,Rarely,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Disagree,Disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Disagree,Strongly disagree,Strongly agree,Often,Often,Often,Always,Often,Often,10,English Language Arts (ELA),Remedial,19,Male,,,,,,Somewhat agree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat agree
